vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,pickup_datetime1,pickup_datetime2,pickup_date,dropoff_datetime1,dropoff_datetime2,dropoff_date,pickup_time,dropoff_time
VTS,6/1/2014 20:13,6/1/2014 20:23,1,2.4000001,-74.012009,40.709152,1,,-74.002991,40.738796,CRD,10.5,0.5,0.5,2.75,0,14.25,6/1/2014,20:13:00,19875,6/1/2014,20:23:00,19875,20:13:00,20:23:00
CMT,6/1/2014 18:57,6/1/2014 19:04,1,0.89999998,-73.98243,40.731495,1,N,-73.995667,40.737099,CSH,6.5,0,0.5,0,0,7,6/1/2014,18:57:24,19875,6/1/2014,19:04:29,19875,18:57:24,19:04:29
VTS,6/1/2014 19:35,6/1/2014 19:43,1,2.6300001,-73.976196,40.755878,1,,-73.952576,40.789658,CSH,9.5,0,0.5,0,0,10,6/1/2014,19:35:00,19875,6/1/2014,19:43:00,19875,19:35:00,19:43:00
CMT,6/1/2014 10:41,6/1/2014 10:55,2,1.5,-73.979362,40.765511,1,N,-73.980049,40.7808,CRD,10,0,0.5,2,0,12.5,6/1/2014,10:41:50,19875,6/1/2014,10:55:00,19875,10:41:50,10:55:00
VTS,6/1/2014 19:35,6/1/2014 19:47,1,2.55,-73.982506,40.777443,1,,-73.949547,40.780346,CRD,11,0,0.5,2,0,13.5,6/1/2014,19:35:00,19875,6/1/2014,19:47:00,19875,19:35:00,19:47:00
VTS,6/1/2014 20:13,6/1/2014 20:23,1,1.63,-73.989479,40.74184,1,,-73.99971,40.723484,CRD,8.5,0.5,0.5,1.8,0,11.3,6/1/2014,20:13:00,19875,6/1/2014,20:23:00,19875,20:13:00,20:23:00
VTS,6/1/2014 20:13,6/1/2014 20:37,2,4.0300002,-73.951485,40.7136,1,,-73.990051,40.687317,CRD,18.5,0.5,0.5,4.75,0,24.25,6/1/2014,20:13:00,19875,6/1/2014,20:37:00,19875,20:13:00,20:37:00
VTS,6/1/2014 20:13,6/1/2014 20:20,1,1.3,-73.987747,40.725494,1,,-73.985168,40.736271,CRD,7,0.5,0.5,1.5,0,9.5,6/1/2014,20:13:00,19875,6/1/2014,20:20:00,19875,20:13:00,20:20:00
VTS,6/1/2014 20:13,6/1/2014 20:28,2,6.8600001,-73.962715,40.768211,1,,-74.011871,40.704987,CRD,21.5,0.5,0.5,2,0,24.5,6/1/2014,20:13:00,19875,6/1/2014,20:28:00,19875,20:13:00,20:28:00
CMT,6/1/2014 20:52,6/1/2014 21:23,2,5.6999998,-73.996529,40.725666,1,N,-73.919228,40.680119,CRD,23,0.5,0.5,4.8000002,0,28.799999,6/1/2014,20:52:16,19875,6/1/2014,21:23:36,19875,20:52:16,21:23:36
VTS,6/1/2014 20:13,6/1/2014 20:19,1,1.3099999,-74.003029,40.723309,1,,-73.98806,40.732021,CSH,6.5,0.5,0.5,0,0,7.5,6/1/2014,20:13:00,19875,6/1/2014,20:19:00,19875,20:13:00,20:19:00
VTS,6/1/2014 20:13,6/1/2014 20:14,1,0.51999998,-73.986038,40.757019,1,,-73.990311,40.751148,CRD,3.5,0.5,0.5,1,0,5.5,6/1/2014,20:13:00,19875,6/1/2014,20:14:00,19875,20:13:00,20:14:00
VTS,6/1/2014 20:13,6/1/2014 20:24,1,2.45,-73.966843,40.793808,1,,-73.944504,40.818192,CSH,10.5,0.5,0.5,0,0,11.5,6/1/2014,20:13:00,19875,6/1/2014,20:24:00,19875,20:13:00,20:24:00
VTS,6/1/2014 21:52,6/1/2014 22:18,2,11.42,-73.872963,40.774063,1,,-73.980232,40.672523,CRD,33.5,0.5,0.5,6.8000002,0,41.299999,6/1/2014,21:52:00,19875,6/1/2014,22:18:00,19875,21:52:00,22:18:00
CMT,6/1/2014 19:16,6/1/2014 19:48,4,10.8,-73.863434,40.770054,1,N,-73.995148,40.759499,CSH,32,0,0.5,0,5.3299999,37.830002,6/1/2014,19:16:03,19875,6/1/2014,19:48:48,19875,19:16:03,19:48:48
VTS,6/1/2014 20:13,6/1/2014 21:25,2,19.98,-73.790382,40.643707,2,,-74.004555,40.738167,CRD,52,0,0.5,10.4,0,62.900002,6/1/2014,20:13:00,19875,6/1/2014,21:25:00,19875,20:13:00,21:25:00
VTS,6/1/2014 20:13,6/1/2014 20:22,1,2.3699999,-73.988281,40.744282,1,,-73.967148,40.767262,CRD,9.5,0.5,0.5,2,0,12.5,6/1/2014,20:13:00,19875,6/1/2014,20:22:00,19875,20:13:00,20:22:00
VTS,6/1/2014 20:13,6/1/2014 20:24,1,2.3199999,-73.992462,40.748512,1,,-73.967552,40.766586,CRD,10,0.5,0.5,2.0999999,0,13.1,6/1/2014,20:13:00,19875,6/1/2014,20:24:00,19875,20:13:00,20:24:00
VTS,6/1/2014 18:20,6/1/2014 19:04,2,9.0799999,-73.986603,40.761402,5,,-74.072815,40.811626,CRD,70,0,0,10,0,80,6/1/2014,18:20:00,19875,6/1/2014,19:04:00,19875,18:20:00,19:04:00
CMT,6/1/2014 20:12,6/1/2014 20:25,1,3.7,-74.007339,40.71542,1,N,-73.978424,40.764751,CRD,13,0.5,0.5,3.5,0,17.5,6/1/2014,20:12:59,19875,6/1/2014,20:25:57,19875,20:12:59,20:25:57
CMT,6/1/2014 20:12,6/1/2014 20:19,1,1.1,-73.955139,40.71405,1,N,-73.939926,40.708084,CRD,6.5,0.5,0.5,1.5,0,9,6/1/2014,20:12:58,19875,6/1/2014,20:19:17,19875,20:12:58,20:19:17
VTS,6/1/2014 18:20,6/1/2014 18:25,1,0.62,-74.002502,40.728367,1,,-74.005981,40.735886,CSH,5.5,0,0.5,0,0,6,6/1/2014,18:20:00,19875,6/1/2014,18:25:00,19875,18:20:00,18:25:00
CMT,6/1/2014 20:12,6/1/2014 20:17,2,0.80000001,-74.002914,40.734299,1,N,-74.003204,40.743912,CSH,5,0.5,0.5,0,0,6,6/1/2014,20:12:56,19875,6/1/2014,20:17:27,19875,20:12:56,20:17:27
CMT,6/1/2014 20:12,6/1/2014 20:16,1,0.40000001,-73.979958,40.740707,1,N,-73.98452,40.737747,CSH,4,0.5,0.5,0,0,5,6/1/2014,20:12:50,19875,6/1/2014,20:16:09,19875,20:12:50,20:16:09
VTS,6/1/2014 18:20,6/1/2014 18:29,1,2.0599999,-74.007217,40.725807,1,,-73.991646,40.749088,CSH,9,0,0.5,0,0,9.5,6/1/2014,18:20:00,19875,6/1/2014,18:29:00,19875,18:20:00,18:29:00
VTS,6/1/2014 21:52,6/1/2014 22:00,1,2.9100001,-73.990097,40.719006,1,,-73.961349,40.720695,UNK,10.5,0.5,0.5,1.65,0,13.15,6/1/2014,21:52:00,19875,6/1/2014,22:00:00,19875,21:52:00,22:00:00
CMT,6/1/2014 20:12,6/1/2014 20:24,2,1.5,-73.991669,40.75848,1,N,-73.969887,40.749386,DIS,9,0.5,0.5,0,0,10,6/1/2014,20:12:42,19875,6/1/2014,20:24:22,19875,20:12:42,20:24:22
VTS,6/1/2014 22:13,6/1/2014 22:24,1,1.27,-73.979187,40.727798,1,,-73.984344,40.716194,CSH,8.5,0.5,0.5,0,0,9.5,6/1/2014,22:13:00,19875,6/1/2014,22:24:00,19875,22:13:00,22:24:00
CMT,6/1/2014 20:12,6/1/2014 20:41,1,3.9000001,-73.98732,40.765919,1,N,-73.988358,40.72279,CRD,20,0.5,0.5,4.1999998,0,25.200001,6/1/2014,20:12:39,19875,6/1/2014,20:41:37,19875,20:12:39,20:41:37
CMT,6/1/2014 18:00,6/1/2014 18:25,1,4.3000002,-73.947449,40.747898,1,N,-73.925117,40.693329,CSH,19,0,0.5,0,0,19.5,6/1/2014,18:00:54,19875,6/1/2014,18:25:31,19875,18:00:54,18:25:31
VTS,6/1/2014 19:16,6/1/2014 19:37,3,2.8499999,-73.985374,40.738262,1,,-74.009132,40.719166,CSH,15,0,0.5,0,0,15.5,6/1/2014,19:16:00,19875,6/1/2014,19:37:00,19875,19:16:00,19:37:00
VTS,6/1/2014 21:32,6/1/2014 21:45,1,2.8900001,-73.991974,40.749737,1,,-74.003807,40.717167,CRD,11,0.5,0.5,2,0,14,6/1/2014,21:32:00,19875,6/1/2014,21:45:00,19875,21:32:00,21:45:00
CMT,6/1/2014 20:12,6/1/2014 20:30,1,3.2,-73.982964,40.781696,1,N,-74.007973,40.746422,CSH,14.5,0.5,0.5,0,0,15.5,6/1/2014,20:12:31,19875,6/1/2014,20:30:45,19875,20:12:31,20:30:45
CMT,6/1/2014 20:12,6/1/2014 20:26,1,2.8,-74.002617,40.728233,1,N,-73.959854,40.709057,CRD,12.5,0.5,0.5,4.0500002,0,17.549999,6/1/2014,20:12:31,19875,6/1/2014,20:26:53,19875,20:12:31,20:26:53
VTS,6/1/2014 19:06,6/1/2014 19:26,1,2.95,-73.998863,40.680885,1,,-73.959709,40.682552,CRD,14.5,0,0.5,2.9000001,0,17.9,6/1/2014,19:06:00,19875,6/1/2014,19:26:00,19875,19:06:00,19:26:00
VTS,6/1/2014 17:50,6/1/2014 18:03,1,4.77,-73.996948,40.714958,1,,-73.954895,40.720402,CRD,15.5,0,0.5,3.0999999,0,19.1,6/1/2014,17:50:00,19875,6/1/2014,18:03:00,19875,17:50:00,18:03:00
CMT,6/1/2014 20:12,6/1/2014 20:16,1,0.60000002,-73.977066,40.757278,1,N,-73.978447,40.763313,CRD,5,0.5,0.5,1,0,7,6/1/2014,20:12:29,19875,6/1/2014,20:16:31,19875,20:12:29,20:16:31
CMT,6/1/2014 5:17,6/1/2014 5:32,1,4.9000001,-73.981834,40.75692,1,N,-73.910889,40.764931,CSH,17,0.5,0.5,0,0,18,6/1/2014,5:17:07,19875,6/1/2014,5:32:52,19875,5:17:07,5:32:52
VTS,6/1/2014 20:52,6/1/2014 20:59,1,1.21,-73.958038,40.816341,1,,-73.973633,40.792198,CSH,7,0.5,0.5,0,0,8,6/1/2014,20:52:00,19875,6/1/2014,20:59:00,19875,20:52:00,20:59:00
CMT,6/1/2014 20:12,6/1/2014 20:23,4,4.9000001,-73.96508,40.766499,1,N,-74.011368,40.703602,CRD,16,0.5,0.5,3.4000001,0,20.4,6/1/2014,20:12:23,19875,6/1/2014,20:23:53,19875,20:12:23,20:23:53
CMT,6/1/2014 20:12,6/1/2014 20:23,1,1.8,-73.958061,40.778969,1,N,-73.975868,40.763802,CRD,9.5,0.5,0.5,1.5,0,12,6/1/2014,20:12:21,19875,6/1/2014,20:23:46,19875,20:12:21,20:23:46
CMT,6/1/2014 18:38,6/1/2014 18:50,1,3.5999999,-74.015038,40.709614,1,N,-73.9925,40.748775,CRD,13,0,0.5,2.7,0,16.200001,6/1/2014,18:38:55,19875,6/1/2014,18:50:53,19875,18:38:55,18:50:53
CMT,6/1/2014 20:12,6/1/2014 20:22,1,1.8,-73.981606,40.771111,1,N,-73.972,40.794811,CRD,9.5,0.5,0.5,2.0999999,0,12.6,6/1/2014,20:12:19,19875,6/1/2014,20:22:08,19875,20:12:19,20:22:08
CMT,6/1/2014 21:11,6/1/2014 21:16,1,0.69999999,-73.979187,40.762962,1,N,-73.968857,40.762642,CRD,5.5,0.5,0.5,1.3,0,7.8000002,6/1/2014,21:11:14,19875,6/1/2014,21:16:38,19875,21:11:14,21:16:38
CMT,6/1/2014 20:12,6/1/2014 20:32,3,2.4000001,-74.002563,40.749973,1,N,-74.003677,40.722252,CRD,14,0.5,0.5,3,0,18,6/1/2014,20:12:16,19875,6/1/2014,20:32:42,19875,20:12:16,20:32:42
VTS,6/1/2014 18:57,6/1/2014 19:12,6,2.02,-73.989189,40.752342,1,,-74.002686,40.727383,CRD,11.5,0,0.5,2,0,14,6/1/2014,18:57:00,19875,6/1/2014,19:12:00,19875,18:57:00,19:12:00
CMT,6/1/2014 20:12,6/1/2014 20:19,1,1.3,-74.005943,40.74036,1,N,-73.995407,40.753036,CSH,7.5,0.5,0.5,0,0,8.5,6/1/2014,20:12:13,19875,6/1/2014,20:19:40,19875,20:12:13,20:19:40
CMT,6/1/2014 20:32,6/1/2014 21:17,2,17.799999,-73.790169,40.643635,2,N,-73.984703,40.757397,CSH,52,0,0.5,0,5.3299999,57.830002,6/1/2014,20:32:16,19875,6/1/2014,21:17:47,19875,20:32:16,21:17:47
CMT,6/1/2014 20:12,6/1/2014 20:21,2,1.7,-74.004211,40.725452,1,N,-74.004219,40.742184,CRD,8.5,0.5,0.5,1.9,0,11.4,6/1/2014,20:12:12,19875,6/1/2014,20:21:53,19875,20:12:12,20:21:53
CMT,6/1/2014 22:12,6/1/2014 22:30,1,5.9000001,-74.004578,40.707481,1,Y,-73.951057,40.724228,CSH,19.5,0.5,0.5,0,0,20.5,6/1/2014,22:12:49,19875,6/1/2014,22:30:39,19875,22:12:49,22:30:39
CMT,6/1/2014 20:12,6/1/2014 20:21,2,0.89999998,0,0,1,N,0,0,CRD,7,0.5,0.5,1.6,0,9.6000004,6/1/2014,20:12:04,19875,6/1/2014,20:21:17,19875,20:12:04,20:21:17
CMT,6/1/2014 20:12,6/1/2014 21:15,1,11,-73.870293,40.773457,1,N,-74.009567,40.709438,CRD,47,0.5,0.5,9.6000004,0,57.599998,6/1/2014,20:12:02,19875,6/1/2014,21:15:15,19875,20:12:02,21:15:15
VTS,6/1/2014 2:07,6/1/2014 2:11,1,0.88,-73.921394,40.767025,1,,-73.921021,40.757813,CRD,5.5,0.5,0.5,1.2,0,7.6999998,6/1/2014,2:07:00,19875,6/1/2014,2:11:00,19875,2:07:00,2:11:00
VTS,6/1/2014 20:12,6/1/2014 20:23,2,2.23,-73.966324,40.714642,1,,-73.939568,40.723866,CSH,9,0.5,0.5,0,0,10,6/1/2014,20:12:00,19875,6/1/2014,20:23:00,19875,20:12:00,20:23:00
VTS,6/1/2014 18:57,6/1/2014 19:18,1,2.04,-73.99868,40.745548,1,,-73.992798,40.72443,CSH,14.5,0,0.5,0,0,15,6/1/2014,18:57:00,19875,6/1/2014,19:18:00,19875,18:57:00,19:18:00
VTS,6/1/2014 20:12,6/1/2014 20:33,6,4.29,-73.96225,40.794949,1,,-73.929337,40.850334,CRD,18,0.5,0.5,3.7,0,22.700001,6/1/2014,20:12:00,19875,6/1/2014,20:33:00,19875,20:12:00,20:33:00
VTS,6/1/2014 20:12,6/1/2014 20:18,1,1.3,-73.957794,40.714306,1,,-73.945816,40.703011,CRD,6.5,0.5,0.5,1.4,0,8.8999996,6/1/2014,20:12:00,19875,6/1/2014,20:18:00,19875,20:12:00,20:18:00
VTS,6/1/2014 20:12,6/1/2014 20:40,4,4.2199998,-74.000549,40.711166,1,,-73.98513,40.752827,CSH,20,0.5,0.5,0,0,21,6/1/2014,20:12:00,19875,6/1/2014,20:40:00,19875,20:12:00,20:40:00
VTS,6/1/2014 20:12,6/1/2014 20:24,1,2.79,-73.990974,40.756062,1,,-73.968483,40.790848,CSH,12,0.5,0.5,0,0,13,6/1/2014,20:12:00,19875,6/1/2014,20:24:00,19875,20:12:00,20:24:00
VTS,6/1/2014 20:12,6/1/2014 20:17,1,1.25,-73.971046,40.755108,1,,-73.959625,40.771221,CSH,6,0.5,0.5,0,0,7,6/1/2014,20:12:00,19875,6/1/2014,20:17:00,19875,20:12:00,20:17:00
VTS,6/1/2014 19:53,6/1/2014 20:02,3,1.5700001,-73.973541,40.757824,1,,-73.989105,40.742191,CSH,8,0,0.5,0,0,8.5,6/1/2014,19:53:00,19875,6/1/2014,20:02:00,19875,19:53:00,20:02:00
VTS,6/1/2014 20:12,6/1/2014 20:22,1,2.8699999,-73.974533,40.750771,1,,-73.946091,40.781422,CRD,10.5,0.5,0.5,1.5,0,13,6/1/2014,20:12:00,19875,6/1/2014,20:22:00,19875,20:12:00,20:22:00
VTS,6/1/2014 10:31,6/1/2014 10:43,1,2.4100001,-73.991798,40.729626,1,,-73.989311,40.748062,CSH,9.5,0,0.5,0,0,10,6/1/2014,10:31:00,19875,6/1/2014,10:43:00,19875,10:31:00,10:43:00
VTS,6/1/2014 20:12,6/1/2014 20:19,1,0.91000003,-73.989052,40.721565,1,,-73.998642,40.729778,CRD,6.5,0.5,0.5,1,0,8.5,6/1/2014,20:12:00,19875,6/1/2014,20:19:00,19875,20:12:00,20:19:00
VTS,6/1/2014 20:12,6/1/2014 21:28,1,24.93,-73.781052,40.645054,5,,-74.05703,40.792953,CSH,80,0,0.5,0,16.33,96.830002,6/1/2014,20:12:00,19875,6/1/2014,21:28:00,19875,20:12:00,21:28:00
VTS,6/1/2014 20:12,6/1/2014 20:13,2,0.5,-73.963585,40.774612,1,,-73.959,40.780735,CRD,3.5,0.5,0.5,0.80000001,0,5.3000002,6/1/2014,20:12:00,19875,6/1/2014,20:13:00,19875,20:12:00,20:13:00
VTS,6/1/2014 21:11,6/1/2014 21:16,1,0.94999999,-73.984215,40.736988,1,,-73.986717,40.730221,CRD,5.5,0.5,0.5,1.8,0,8.3000002,6/1/2014,21:11:00,19875,6/1/2014,21:16:00,19875,21:11:00,21:16:00
CMT,6/1/2014 21:31,6/1/2014 21:36,1,0.80000001,-73.986145,40.748707,1,Y,-73.980141,40.75227,CSH,6,0.5,0.5,0,0,7,6/1/2014,21:31:15,19875,6/1/2014,21:36:53,19875,21:31:15,21:36:53
VTS,6/1/2014 19:34,6/1/2014 19:38,1,0.89999998,-73.986893,40.750278,1,,-73.991798,40.75898,CRD,5,0,0.5,1,0,6.5,6/1/2014,19:34:00,19875,6/1/2014,19:38:00,19875,19:34:00,19:38:00
VTS,6/1/2014 20:12,6/1/2014 20:16,3,1.47,-73.968636,40.767265,1,,-73.955429,40.785549,CSH,6,0.5,0.5,0,0,7,6/1/2014,20:12:00,19875,6/1/2014,20:16:00,19875,20:12:00,20:16:00
VTS,6/1/2014 20:12,6/1/2014 20:18,1,1.16,-73.980049,40.745922,1,,-73.98838,40.731853,CSH,6.5,0.5,0.5,0,0,7.5,6/1/2014,20:12:00,19875,6/1/2014,20:18:00,19875,20:12:00,20:18:00
VTS,6/1/2014 20:12,6/1/2014 20:22,6,2.4100001,-74.000168,40.732708,1,,-73.987244,40.760933,CRD,9.5,0.5,0.5,2,0,12.5,6/1/2014,20:12:00,19875,6/1/2014,20:22:00,19875,20:12:00,20:22:00
CMT,6/1/2014 19:15,6/1/2014 19:21,2,0.89999998,-73.982368,40.751282,1,N,-73.970772,40.752075,CSH,6,0,0.5,0,0,6.5,6/1/2014,19:15:38,19875,6/1/2014,19:21:04,19875,19:15:38,19:21:04
VTS,6/1/2014 20:12,6/1/2014 20:16,1,1.17,-73.958771,40.780796,1,,-73.969002,40.785217,CSH,5.5,0.5,0.5,0,0,6.5,6/1/2014,20:12:00,19875,6/1/2014,20:16:00,19875,20:12:00,20:16:00
CMT,6/1/2014 18:56,6/1/2014 19:01,1,1.1,-73.988266,40.723484,1,N,-73.975998,40.733189,CSH,6,0,0.5,0,0,6.5,6/1/2014,18:56:44,19875,6/1/2014,19:01:59,19875,18:56:44,19:01:59
VTS,6/1/2014 20:12,6/1/2014 20:35,1,10.09,-73.865891,40.771111,1,,-73.978058,40.730801,CRD,29.5,0.5,0.5,8.8299999,5.3299999,44.66,6/1/2014,20:12:00,19875,6/1/2014,20:35:00,19875,20:12:00,20:35:00
VTS,6/1/2014 21:11,6/1/2014 21:18,5,0.50999999,-73.99353,40.751942,1,,-73.985229,40.74839,CSH,6,0.5,0.5,0,0,7,6/1/2014,21:11:00,19875,6/1/2014,21:18:00,19875,21:11:00,21:18:00
VTS,6/1/2014 20:12,6/1/2014 20:58,1,13.69,-73.873177,40.774136,1,,-73.939354,40.844963,CRD,45,0.5,0.5,12.71,5.3299999,64.040001,6/1/2014,20:12:00,19875,6/1/2014,20:58:00,19875,20:12:00,20:58:00
VTS,6/1/2014 21:11,6/1/2014 21:46,2,15.42,-73.784409,40.648632,1,,-73.936371,40.755203,CSH,43,0.5,0.5,0,0,44,6/1/2014,21:11:00,19875,6/1/2014,21:46:00,19875,21:11:00,21:46:00
VTS,6/1/2014 20:12,6/1/2014 20:14,1,0.40000001,-73.949989,40.771851,1,,-73.94648,40.775536,CSH,3.5,0.5,0.5,0,0,4.5,6/1/2014,20:12:00,19875,6/1/2014,20:14:00,19875,20:12:00,20:14:00
VTS,6/1/2014 19:53,6/1/2014 20:15,1,2.3499999,-74.000793,40.761883,1,,-73.977119,40.747044,CRD,15.5,0,0.5,3.0999999,0,19.1,6/1/2014,19:53:00,19875,6/1/2014,20:15:00,19875,19:53:00,20:15:00
VTS,6/1/2014 20:12,6/1/2014 20:27,5,3.8299999,-73.962845,40.769623,1,,-73.999962,40.728046,CRD,14,0.5,0.5,2.9000001,0,17.9,6/1/2014,20:12:00,19875,6/1/2014,20:27:00,19875,20:12:00,20:27:00
VTS,6/1/2014 20:12,6/1/2014 20:21,6,1.63,-73.970802,40.752136,1,,-73.99025,40.745243,CRD,8,0.5,0.5,1,0,10,6/1/2014,20:12:00,19875,6/1/2014,20:21:00,19875,20:12:00,20:21:00
VTS,6/1/2014 1:18,6/1/2014 1:26,2,1.84,-73.99147,40.770058,1,,-73.9776,40.753815,CSH,8,0.5,0.5,0,0,9,6/1/2014,1:18:00,19875,6/1/2014,1:26:00,19875,1:18:00,1:26:00
VTS,6/1/2014 20:12,6/1/2014 20:39,1,12.93,-73.866013,40.76973,1,,-74.004425,40.707386,CRD,36.5,0.5,0.5,8.4700003,5.3299999,51.299999,6/1/2014,20:12:00,19875,6/1/2014,20:39:00,19875,20:12:00,20:39:00
VTS,6/1/2014 20:12,6/1/2014 20:18,6,2.1600001,-73.977341,40.750942,1,,-73.952568,40.769855,CRD,8,0.5,0.5,1.7,0,10.7,6/1/2014,20:12:00,19875,6/1/2014,20:18:00,19875,20:12:00,20:18:00
VTS,6/1/2014 20:12,6/1/2014 20:21,2,1.16,-73.991913,40.731083,1,,-74.001984,40.718342,CSH,7,0.5,0.5,0,0,8,6/1/2014,20:12:00,19875,6/1/2014,20:21:00,19875,20:12:00,20:21:00
VTS,6/1/2014 20:12,6/1/2014 20:20,1,1.1799999,0,0,1,,0,0,UNK,7,0.5,0.5,1.28,0,9.2799997,6/1/2014,20:12:00,19875,6/1/2014,20:20:00,19875,20:12:00,20:20:00
VTS,6/1/2014 20:12,6/1/2014 20:19,1,1.34,-73.982399,40.770603,1,,-73.974632,40.788334,CRD,7,0.5,0.5,1.5,0,9.5,6/1/2014,20:12:00,19875,6/1/2014,20:19:00,19875,20:12:00,20:19:00
VTS,6/1/2014 20:12,6/1/2014 20:22,5,1.95,-73.979698,40.743492,1,,-73.97728,40.762646,CRD,9,0.5,0.5,1.9,0,11.9,6/1/2014,20:12:00,19875,6/1/2014,20:22:00,19875,20:12:00,20:22:00
CMT,6/1/2014 20:51,6/1/2014 21:04,1,3.5999999,-74.01506,40.714478,1,N,-73.9869,40.746017,CRD,13.5,0.5,0.5,2.9000001,0,17.4,6/1/2014,20:51:22,19875,6/1/2014,21:04:50,19875,20:51:22,21:04:50
VTS,6/1/2014 18:19,6/1/2014 18:23,1,1.25,-73.972626,40.749245,1,,-73.975555,40.735512,CSH,5.5,0,0.5,0,0,6,6/1/2014,18:19:00,19875,6/1/2014,18:23:00,19875,18:19:00,18:23:00
CMT,6/1/2014 19:15,6/1/2014 19:19,1,1.4,-73.966942,40.764019,1,N,-73.959557,40.780006,CRD,6,0,0.5,1,0,7.5,6/1/2014,19:15:07,19875,6/1/2014,19:19:42,19875,19:15:07,19:19:42
VTS,6/1/2014 20:12,6/1/2014 20:33,1,2.3900001,-73.990791,40.751125,1,,-73.994362,40.724445,CRD,15,0.5,0.5,0,0,16,6/1/2014,20:12:00,19875,6/1/2014,20:33:00,19875,20:12:00,20:33:00
CMT,6/1/2014 22:57,6/1/2014 23:12,1,4.5999999,-74.007202,40.711815,1,Y,-73.98732,40.771004,CRD,16,0.5,0.5,3.4000001,0,20.4,6/1/2014,22:57:59,19875,6/1/2014,23:12:36,19875,22:57:59,23:12:36
VTS,6/1/2014 20:12,6/1/2014 20:32,1,7.0100002,-73.870911,40.773773,1,,-73.94529,40.712276,CRD,22.5,0.5,0.5,5.75,0,29.25,6/1/2014,20:12:00,19875,6/1/2014,20:32:00,19875,20:12:00,20:32:00
CMT,6/1/2014 20:11,6/1/2014 20:24,1,1.6,-73.982475,40.769112,1,N,-73.987869,40.779503,CSH,10,0.5,0.5,0,0,11,6/1/2014,20:11:59,19875,6/1/2014,20:24:10,19875,20:11:59,20:24:10
CMT,6/1/2014 20:11,6/1/2014 20:30,1,3.3,-73.994728,40.724751,1,N,-73.989433,40.687996,CRD,15.5,0.5,0.5,3.3,0,19.799999,6/1/2014,20:11:59,19875,6/1/2014,20:30:09,19875,20:11:59,20:30:09
CMT,6/1/2014 20:11,6/1/2014 20:22,1,2.3,-73.971443,40.782249,1,N,-73.974976,40.755928,CRD,11,0.5,0.5,2.4000001,0,14.4,6/1/2014,20:11:58,19875,6/1/2014,20:22:57,19875,20:11:58,20:22:57
CMT,6/1/2014 20:51,6/1/2014 21:00,1,2,-73.976898,40.753712,1,N,-73.981178,40.774403,CSH,9,0.5,0.5,0,0,10,6/1/2014,20:51:11,19875,6/1/2014,21:00:38,19875,20:51:11,21:00:38
CMT,6/1/2014 20:11,6/1/2014 20:27,1,4.5,-73.949471,40.714111,1,N,-73.996513,40.69083,CRD,15.5,0.5,0.5,3,0,19.5,6/1/2014,20:11:57,19875,6/1/2014,20:27:04,19875,20:11:57,20:27:04
CMT,6/1/2014 22:57,6/1/2014 23:27,2,10.6,-73.873108,40.773972,1,N,-74.004608,40.721325,CRD,33.5,0.5,0.5,7.96,5.3299999,47.790001,6/1/2014,22:57:55,19875,6/1/2014,23:27:11,19875,22:57:55,23:27:11
CMT,6/1/2014 20:11,6/1/2014 20:20,2,1.8,-73.965576,40.800304,1,N,-73.938324,40.797218,CRD,8,0.5,0.5,1.8,0,10.8,6/1/2014,20:11:54,19875,6/1/2014,20:20:14,19875,20:11:54,20:20:14
CMT,6/1/2014 20:11,6/1/2014 20:14,1,1.1,-73.991905,40.754066,1,N,-73.97876,40.762852,CRD,5,0.5,0.5,1.25,0,7.25,6/1/2014,20:11:53,19875,6/1/2014,20:14:59,19875,20:11:53,20:14:59
CMT,6/1/2014 20:11,6/1/2014 20:25,1,2.5999999,-73.994652,40.734913,1,N,-74.012062,40.704483,CRD,11.5,0.5,0.5,1.5,0,14,6/1/2014,20:11:52,19875,6/1/2014,20:25:51,19875,20:11:52,20:25:51
CMT,6/1/2014 20:11,6/1/2014 20:15,1,0.80000001,-73.979317,40.776634,1,N,-73.987206,40.768688,CRD,5,0.5,0.5,1.2,0,7.1999998,6/1/2014,20:11:52,19875,6/1/2014,20:15:28,19875,20:11:52,20:15:28
CMT,6/1/2014 20:11,6/1/2014 20:20,1,1.5,-73.974602,40.765022,1,N,-73.991333,40.75703,CRD,8,0.5,0.5,1.8,0,10.8,6/1/2014,20:11:50,19875,6/1/2014,20:20:36,19875,20:11:50,20:20:36
VTS,6/1/2014 18:56,6/1/2014 18:59,1,0.83999997,-73.971039,40.757744,1,,-73.978584,40.747066,CSH,5,0,0.5,0,0,5.5,6/1/2014,18:56:00,19875,6/1/2014,18:59:00,19875,18:56:00,18:59:00
CMT,6/1/2014 20:11,6/1/2014 20:22,1,1.4,-73.966293,40.765076,1,N,-73.951057,40.775066,CRD,9.5,0.5,0.5,0,0,10.5,6/1/2014,20:11:49,19875,6/1/2014,20:22:50,19875,20:11:49,20:22:50
CMT,6/1/2014 20:11,6/1/2014 20:17,1,0.40000001,-73.995834,40.718403,1,N,-73.999413,40.71965,CRD,5,0.5,0.5,1,0,7,6/1/2014,20:11:47,19875,6/1/2014,20:17:24,19875,20:11:47,20:17:24
