vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,pickup_datetime1,pickup_datetime2,pickup_date,dropoff_datetime1,dropoff_time,dropoff_date,pickup_time,pickup_hour,pickup_minutes,pickup_seconds,customer_id
CMT,6/1/2014 17:00,6/1/2014 17:13,2,4.300000191,-73.9806366,40.73392105,1,N,-73.94429779,40.78001404,CRD,15,0,0.5,3.849999905,0,19.35000038,6/1/2014,17:00:44,19875,6/1/2014,17:13:05,19875,5:00:44 PM,17,0,44,258
CMT,6/1/2014 17:00,6/1/2014 17:06,1,1.100000024,-73.97829437,40.75202942,1,N,-73.96848297,40.75564194,CSH,6.5,0,0.5,0,0,7,6/1/2014,17:00:45,19875,6/1/2014,17:06:59,19875,5:00:45 PM,17,0,45,259
CMT,6/1/2014 17:00,6/1/2014 17:15,1,3.299999952,-73.98244476,40.7743988,1,N,-73.95840454,40.80898666,CSH,13.5,0,0.5,0,0,14,6/1/2014,17:00:46,19875,6/1/2014,17:15:21,19875,5:00:46 PM,17,0,46,260
CMT,6/1/2014 17:00,6/1/2014 17:39,2,9.399999619,-73.85207367,40.75697708,1,N,-73.9890976,40.74163055,CRD,33,0,0.5,11.64999962,5.349999905,50.5,6/1/2014,17:00:47,19875,6/1/2014,17:39:10,19875,5:00:47 PM,17,0,47,261
CMT,6/1/2014 17:00,6/1/2014 17:09,2,1.5,-73.98948669,40.77649307,1,N,-73.98669434,40.76067734,CRD,8,0,0.5,1.700000048,0,10.19999981,6/1/2014,17:00:47,19875,6/1/2014,17:09:36,19875,5:00:47 PM,17,0,47,262
CMT,6/1/2014 17:00,6/1/2014 17:11,4,2.200000048,-73.99586487,40.74892044,1,N,-73.98924255,40.77445221,CRD,10,0,0.5,2.099999905,0,12.60000038,6/1/2014,17:00:47,19875,6/1/2014,17:11:44,19875,5:00:47 PM,17,0,47,263
CMT,6/1/2014 17:00,6/1/2014 17:12,1,2.299999952,-73.95033264,40.82681274,1,N,-73.95378113,40.80660629,CSH,9.5,0,0.5,0,0,10,6/1/2014,17:00:48,19875,6/1/2014,17:12:44,19875,5:00:48 PM,17,0,48,264
CMT,6/1/2014 17:00,6/1/2014 17:04,1,0.5,-73.95768738,40.77635574,1,N,-73.95098877,40.77457047,CSH,4.5,0,0.5,0,0,5,6/1/2014,17:00:48,19875,6/1/2014,17:04:25,19875,5:00:48 PM,17,0,48,265
CMT,6/1/2014 17:00,6/1/2014 17:13,1,2.200000048,-74.0014801,40.7411232,1,N,-73.98319244,40.7562294,CRD,11,0,0.5,2.299999952,0,13.80000019,6/1/2014,17:00:48,19875,6/1/2014,17:13:33,19875,5:00:48 PM,17,0,48,266
CMT,6/1/2014 17:00,6/1/2014 17:03,1,0.5,-73.94794464,40.77599716,1,N,-73.95059967,40.77937317,CRD,4,0,0.5,1,0,5.5,6/1/2014,17:00:49,19875,6/1/2014,17:03:51,19875,5:00:49 PM,17,0,49,267
CMT,6/1/2014 17:00,6/1/2014 17:15,1,2.099999905,-73.99532318,40.72319794,1,N,-73.97872162,40.75107956,CSH,11.5,0,0.5,0,0,12,6/1/2014,17:00:49,19875,6/1/2014,17:15:34,19875,5:00:49 PM,17,0,49,268
CMT,6/1/2014 17:00,6/1/2014 17:31,1,8.600000381,-73.98847961,40.71849823,1,N,-74.00717163,40.65607071,CRD,29,0,0.5,2,0,31.5,6/1/2014,17:00:50,19875,6/1/2014,17:31:43,19875,5:00:50 PM,17,0,50,269
CMT,6/1/2014 17:00,6/1/2014 17:12,2,2.700000048,-73.79010773,40.64403152,1,N,-73.78220367,40.66656113,CSH,12,0,0.5,0,0,12.5,6/1/2014,17:00:51,19875,6/1/2014,17:12:56,19875,5:00:51 PM,17,0,51,270
CMT,6/1/2014 17:00,6/1/2014 17:07,1,0.899999976,-73.99214172,40.74897003,1,N,-73.98587036,40.74073029,CRD,6.5,0,0.5,1.399999976,0,8.399999619,6/1/2014,17:00:51,19875,6/1/2014,17:07:49,19875,5:00:51 PM,17,0,51,271
CMT,6/1/2014 17:00,6/1/2014 17:15,1,2.099999905,-73.96448517,40.76446533,1,N,-73.99104309,40.76573181,CSH,11.5,0,0.5,0,0,12,6/1/2014,17:00:52,19875,6/1/2014,17:15:20,19875,5:00:52 PM,17,0,52,272
CMT,6/1/2014 17:00,6/1/2014 17:06,4,0.899999976,-73.99642944,40.74261093,1,N,-74.00803375,40.73897171,CRD,5.5,0,0.5,1,0,7,6/1/2014,17:00:52,19875,6/1/2014,17:06:16,19875,5:00:52 PM,17,0,52,273
CMT,6/1/2014 17:00,6/1/2014 17:36,3,13.80000019,-73.87113953,40.77391052,1,N,-74.01160431,40.71067047,CRD,41,0,0.5,9.359999657,5.329999924,56.18999863,6/1/2014,17:00:53,19875,6/1/2014,17:36:47,19875,5:00:53 PM,17,0,53,274
CMT,6/1/2014 17:00,6/1/2014 17:09,1,1.100000024,-73.99160767,40.73533249,1,N,-73.98881531,40.74801254,CSH,7.5,0,0.5,0,0,8,6/1/2014,17:00:53,19875,6/1/2014,17:09:57,19875,5:00:53 PM,17,0,53,275
CMT,6/1/2014 17:00,6/1/2014 17:02,2,0.300000012,-73.99266052,40.73721695,1,N,-73.99620056,40.73228455,CRD,3.5,0,0.5,2,0,6,6/1/2014,17:00:53,19875,6/1/2014,17:02:51,19875,5:00:53 PM,17,0,53,276
CMT,6/1/2014 17:00,6/1/2014 17:21,1,4.199999809,-73.99112701,40.7332077,1,N,-74.01003265,40.71139145,CSH,17,0,0.5,0,0,17.5,6/1/2014,17:00:54,19875,6/1/2014,17:21:07,19875,5:00:54 PM,17,0,54,277
CMT,6/1/2014 17:00,6/1/2014 17:05,1,0.5,-73.98271179,40.76400375,1,N,-73.98622894,40.7563858,CSH,5,0,0.5,0,0,5.5,6/1/2014,17:00:55,19875,6/1/2014,17:05:09,19875,5:00:55 PM,17,0,55,278
CMT,6/1/2014 17:00,6/1/2014 17:06,1,1.200000048,-74.00209045,40.7194519,1,N,-74.00761414,40.70541382,CSH,6,0,0.5,0,0,6.5,6/1/2014,17:00:56,19875,6/1/2014,17:06:45,19875,5:00:56 PM,17,0,56,279
CMT,6/1/2014 17:00,6/1/2014 17:11,1,2.099999905,-73.96553802,40.76904678,1,N,-73.97483826,40.7878952,CRD,10,0,0.5,1.5,0,12,6/1/2014,17:00:57,19875,6/1/2014,17:11:05,19875,5:00:57 PM,17,0,57,280
CMT,6/1/2014 17:00,6/1/2014 17:17,1,1.700000048,-73.97866821,40.77747726,1,N,-73.99050903,40.75611115,CSH,12,0,0.5,0,0,12.5,6/1/2014,17:00:58,19875,6/1/2014,17:17:08,19875,5:00:58 PM,17,0,58,281
CMT,6/1/2014 17:00,6/1/2014 17:01,1,0.200000003,-73.9473877,40.78333282,1,N,-73.95002747,40.78028107,CRD,3,0,0.5,1,0,4.5,6/1/2014,17:00:59,19875,6/1/2014,17:01:39,19875,5:00:59 PM,17,0,59,282
CMT,6/1/2014 17:00,6/1/2014 17:14,1,7.400000095,-74.01660919,40.71442413,1,N,-73.95294952,40.76792526,CRD,21.5,0,0.5,0,0,22,6/1/2014,17:00:59,19875,6/1/2014,17:14:37,19875,5:00:59 PM,17,0,59,283
VTS,6/1/2014 17:01,6/1/2014 18:15,1,22.10000038,-73.77801514,40.64678955,2,,-73.96556854,40.75524521,CRD,52,0,0.5,14.32999992,5.329999924,72.16000366,6/1/2014,17:01:00,19875,6/1/2014,18:15:00,19875,5:01:00 PM,17,1,0,284
VTS,6/1/2014 17:01,6/1/2014 17:45,1,17.79000092,-73.78263855,40.64447021,1,,-73.96901703,40.70913696,CRD,51,0,0.5,10.19999981,0,61.70000076,6/1/2014,17:01:00,19875,6/1/2014,17:45:00,19875,5:01:00 PM,17,1,0,285
VTS,6/1/2014 17:01,6/1/2014 17:56,1,19.95000076,-73.783638,40.64870453,2,,-73.94736481,40.77429199,CRD,52,0,0.5,5,5.329999924,62.83000183,6/1/2014,17:01:00,19875,6/1/2014,17:56:00,19875,5:01:00 PM,17,1,0,286
VTS,6/1/2014 17:01,6/1/2014 18:00,1,18.43000031,-73.78371429,40.64866638,2,,-73.9815979,40.76377487,CRD,52,0,0.5,11.47000027,5.329999924,69.30000305,6/1/2014,17:01:00,19875,6/1/2014,18:00:00,19875,5:01:00 PM,17,1,0,287
VTS,6/1/2014 17:01,6/1/2014 18:12,2,22.44000053,-73.7899704,40.6468811,2,,-73.98432159,40.76861954,CSH,52,0,0.5,0,5.329999924,57.83000183,6/1/2014,17:01:00,19875,6/1/2014,18:12:00,19875,5:01:00 PM,17,1,0,288
VTS,6/1/2014 17:01,6/1/2014 17:29,1,11.67000008,-73.79047394,40.64400864,1,,-73.82427979,40.75681305,CSH,34,0,0.5,0,0,34.5,6/1/2014,17:01:00,19875,6/1/2014,17:29:00,19875,5:01:00 PM,17,1,0,289
VTS,6/1/2014 17:01,6/1/2014 18:12,1,17.55999947,-73.79078674,40.6556015,2,,-73.99428558,40.75575256,CRD,52,0,0.5,11.47000027,5.329999924,69.30000305,6/1/2014,17:01:00,19875,6/1/2014,18:12:00,19875,5:01:00 PM,17,1,0,290
VTS,6/1/2014 17:01,6/1/2014 17:53,1,16.25,-73.79133606,40.64607239,1,,-73.85746002,40.83517838,CSH,51,0,0.5,0,5.329999924,56.83000183,6/1/2014,17:01:00,19875,6/1/2014,17:53:00,19875,5:01:00 PM,17,1,0,291
VTS,6/1/2014 17:01,6/1/2014 17:35,2,9.430000305,-73.86277008,40.76902771,1,,-73.98492432,40.74448013,CRD,30.5,0,0.5,7.170000076,5.329999924,43.5,6/1/2014,17:01:00,19875,6/1/2014,17:35:00,19875,5:01:00 PM,17,1,0,292
VTS,6/1/2014 17:01,6/1/2014 17:43,1,11.90999985,-73.86585236,40.7707634,1,,-73.94436646,40.78089523,CRD,39,0,0.5,8.869999886,5.329999924,53.70000076,6/1/2014,17:01:00,19875,6/1/2014,17:43:00,19875,5:01:00 PM,17,1,0,293
VTS,6/1/2014 17:01,6/1/2014 17:51,1,9.479999542,-73.86628723,40.77134323,1,,-73.97288513,40.793396,CRD,36.5,0,0.5,7.300000191,5.329999924,49.63000107,6/1/2014,17:01:00,19875,6/1/2014,17:51:00,19875,5:01:00 PM,17,1,0,294
VTS,6/1/2014 17:01,6/1/2014 17:57,1,11.76000023,-73.87080383,40.7737236,1,,-73.97784424,40.78886032,CRD,44,0,0.5,5,5.329999924,54.83000183,6/1/2014,17:01:00,19875,6/1/2014,17:57:00,19875,5:01:00 PM,17,1,0,295
VTS,6/1/2014 17:01,6/1/2014 17:38,2,7.929999828,-73.87094116,40.77376938,1,,-73.95716858,40.80028152,CRD,28,0,0.5,0,5.329999924,33.83000183,6/1/2014,17:01:00,19875,6/1/2014,17:38:00,19875,5:01:00 PM,17,1,0,296
VTS,6/1/2014 17:01,6/1/2014 17:32,1,12.65999985,-73.8711853,40.77364349,1,,-73.98482513,40.75876236,CSH,38,0,0.5,0,5.329999924,43.83000183,6/1/2014,17:01:00,19875,6/1/2014,17:32:00,19875,5:01:00 PM,17,1,0,297
VTS,6/1/2014 17:01,6/1/2014 17:47,5,10.19999981,-73.87302399,40.77415085,1,,-74.00164032,40.73287582,CRD,37.5,0,0.5,8.569999695,5.329999924,51.90000153,6/1/2014,17:01:00,19875,6/1/2014,17:47:00,19875,5:01:00 PM,17,1,0,298
VTS,6/1/2014 17:01,6/1/2014 18:21,2,12.53999996,-73.87325287,40.77402878,1,,-74.01422882,40.717556,CRD,56,0,0.5,4.400000095,0,60.90000153,6/1/2014,17:01:00,19875,6/1/2014,18:21:00,19875,5:01:00 PM,17,1,0,299
VTS,6/1/2014 17:01,6/1/2014 17:47,1,9.510000229,-73.87440491,40.77400589,1,,-73.94064331,40.84223557,CRD,36.5,0,0.5,8.369999886,5.329999924,50.70000076,6/1/2014,17:01:00,19875,6/1/2014,17:47:00,19875,5:01:00 PM,17,1,0,300
VTS,6/1/2014 17:01,6/1/2014 17:21,1,6.96999979,-73.87621307,40.77331543,1,,-73.95412445,40.71521378,CSH,22.5,0,0.5,0,0,23,6/1/2014,17:01:00,19875,6/1/2014,17:21:00,19875,5:01:00 PM,17,1,0,301
VTS,6/1/2014 17:01,6/1/2014 18:07,1,27.40999985,-73.88248444,40.86023712,1,,-73.94591522,40.60115051,CRD,75,0,0.5,0,5.329999924,80.83000183,6/1/2014,17:01:00,19875,6/1/2014,18:07:00,19875,5:01:00 PM,17,1,0,302
VTS,6/1/2014 17:01,6/1/2014 17:19,1,3.579999924,-73.93470001,40.8012085,1,,-73.97588348,40.78212357,CSH,15,0,0.5,0,0,15.5,6/1/2014,17:01:00,19875,6/1/2014,17:19:00,19875,5:01:00 PM,17,1,0,303
VTS,6/1/2014 17:01,6/1/2014 17:10,1,1.110000014,-73.94649506,40.77272797,1,,-73.95935822,40.78012848,CRD,7.5,0,0.5,1.5,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:10:00,19875,5:01:00 PM,17,1,0,304
VTS,6/1/2014 17:01,6/1/2014 17:07,2,1.24000001,-73.94734192,40.78411484,1,,-73.95811462,40.76931381,CRD,7,0,0.5,1,0,8.5,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,305
VTS,6/1/2014 17:01,6/1/2014 17:09,1,2.049999952,-73.94769287,40.83041763,1,,-73.94896698,40.80831528,CSH,9,0,0.5,0,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:09:00,19875,5:01:00 PM,17,1,0,306
VTS,6/1/2014 17:01,6/1/2014 17:15,1,2.019999981,-73.94882965,40.78239059,1,,-73.96800995,40.80005264,CRD,11.5,0,0.5,1.5,0,13.5,6/1/2014,17:01:00,19875,6/1/2014,17:15:00,19875,5:01:00 PM,17,1,0,307
VTS,6/1/2014 17:01,6/1/2014 17:15,1,2.630000114,-73.95039368,40.77158356,1,,-73.98801422,40.77962875,CSH,11.5,0,0.5,0,0,12,6/1/2014,17:01:00,19875,6/1/2014,17:15:00,19875,5:01:00 PM,17,1,0,308
VTS,6/1/2014 17:01,6/1/2014 17:13,1,2.069999933,-73.95040894,40.79530334,1,,-73.96006775,40.77111053,CRD,10,0,0.5,1,0,11.5,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,309
CMT,6/1/2014 17:01,6/1/2014 17:09,3,1.799999952,-73.95217133,40.73442078,1,Y,-73.9400177,40.75123596,CSH,8.5,0,0.5,0,0,9,6/1/2014,17:01:00,19875,6/1/2014,17:09:52,19875,5:01:00 PM,17,1,0,310
VTS,6/1/2014 17:01,6/1/2014 17:04,5,0.850000024,-73.95249939,40.77262115,1,,-73.94303894,40.77745819,CRD,4.5,0,0.5,1,0,6,6/1/2014,17:01:00,19875,6/1/2014,17:04:00,19875,5:01:00 PM,17,1,0,311
VTS,6/1/2014 17:01,6/1/2014 17:06,1,1.289999962,-73.95332336,40.77848816,1,,-73.94535828,40.79051971,CSH,5.5,0,0.5,0,0,6,6/1/2014,17:01:00,19875,6/1/2014,17:06:00,19875,5:01:00 PM,17,1,0,312
VTS,6/1/2014 17:01,6/1/2014 17:22,2,3.460000038,-73.95366669,40.76700592,1,,-73.96681213,40.80178833,CSH,16.5,0,0.5,0,0,17,6/1/2014,17:01:00,19875,6/1/2014,17:22:00,19875,5:01:00 PM,17,1,0,313
VTS,6/1/2014 17:01,6/1/2014 17:15,1,4.03000021,-73.95378876,40.77045822,1,,-73.97037506,40.74579239,CRD,14.5,0,0.5,0,0,15,6/1/2014,17:01:00,19875,6/1/2014,17:15:00,19875,5:01:00 PM,17,1,0,314
VTS,6/1/2014 17:01,6/1/2014 17:13,1,2.089999914,-73.95448303,40.77045059,1,,-73.98015594,40.78068542,CSH,10.5,0,0.5,0,0,11,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,315
VTS,6/1/2014 17:01,6/1/2014 17:15,2,2.869999886,-73.95592499,40.778862,1,,-73.98212433,40.74302673,CRD,12.5,0,0.5,2.5,0,15.5,6/1/2014,17:01:00,19875,6/1/2014,17:15:00,19875,5:01:00 PM,17,1,0,316
VTS,6/1/2014 17:01,6/1/2014 17:21,1,3.190000057,-73.95628357,40.77181625,1,,-73.98414612,40.74581909,CSH,16,0,0.5,0,0,16.5,6/1/2014,17:01:00,19875,6/1/2014,17:21:00,19875,5:01:00 PM,17,1,0,317
VTS,6/1/2014 17:01,6/1/2014 17:11,1,1.799999952,-73.95669556,40.77974701,1,,-73.97930908,40.78945541,CSH,9.5,0,0.5,0,0,10,6/1/2014,17:01:00,19875,6/1/2014,17:11:00,19875,5:01:00 PM,17,1,0,318
VTS,6/1/2014 17:01,6/1/2014 17:13,1,2.019999981,-73.95785522,40.77358627,1,,-73.97856903,40.78584671,CSH,10,0,0.5,0,0,10.5,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,319
VTS,6/1/2014 17:01,6/1/2014 17:14,1,2.24000001,-73.95809174,40.77634811,1,,-73.9883194,40.77891541,CRD,11.5,0,0.5,2.299999952,0,14.30000019,6/1/2014,17:01:00,19875,6/1/2014,17:14:00,19875,5:01:00 PM,17,1,0,320
VTS,6/1/2014 17:01,6/1/2014 17:04,1,0.529999971,-73.95878601,40.7789917,1,,-73.95034027,40.77555847,CRD,4.5,0,0.5,0.899999976,0,5.900000095,6/1/2014,17:01:00,19875,6/1/2014,17:04:00,19875,5:01:00 PM,17,1,0,321
VTS,6/1/2014 17:01,6/1/2014 17:17,1,2.75,-73.9588623,40.81498718,1,,-73.98184204,40.77948761,CRD,14,0,0.5,2.799999952,0,17.29999924,6/1/2014,17:01:00,19875,6/1/2014,17:17:00,19875,5:01:00 PM,17,1,0,322
VTS,6/1/2014 17:01,6/1/2014 17:13,5,2.799999952,-73.95902252,40.77198792,1,,-73.9434967,40.80115128,CSH,10.5,0,0.5,0,0,11,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,323
VTS,6/1/2014 17:01,6/1/2014 17:12,1,2.25999999,-73.9593811,40.79896545,1,,-73.95220184,40.77726364,CSH,10.5,0,0.5,0,0,11,6/1/2014,17:01:00,19875,6/1/2014,17:12:00,19875,5:01:00 PM,17,1,0,324
VTS,6/1/2014 17:01,6/1/2014 17:13,1,2.119999886,-73.95944977,40.76322174,1,,-73.98949432,40.77290344,CRD,10.5,0,0.5,1.5,0,12.5,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,325
VTS,6/1/2014 17:01,6/1/2014 17:11,1,1.179999948,-73.9597702,40.77373123,1,,-73.9705658,40.75907135,CSH,8,0,0.5,0,0,8.5,6/1/2014,17:01:00,19875,6/1/2014,17:11:00,19875,5:01:00 PM,17,1,0,326
VTS,6/1/2014 17:01,6/1/2014 17:07,1,0.75999999,-73.96047211,40.76959991,1,,-73.95334625,40.76594925,CSH,6,0,0.5,0,0,6.5,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,327
VTS,6/1/2014 17:01,6/1/2014 17:09,1,1.75999999,-73.96064758,40.76727676,1,,-73.95152283,40.78769302,CSH,8.5,0,0.5,0,0,9,6/1/2014,17:01:00,19875,6/1/2014,17:09:00,19875,5:01:00 PM,17,1,0,328
VTS,6/1/2014 17:01,6/1/2014 17:13,1,1.25999999,-73.96096802,40.76099014,1,,-73.97209167,40.75482559,CSH,9,0,0.5,0,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:13:00,19875,5:01:00 PM,17,1,0,329
VTS,6/1/2014 17:01,6/1/2014 17:05,1,1.039999962,-73.96105194,40.7607193,1,,-73.95456696,40.77313614,CRD,5,0,0.5,1.5,0,7,6/1/2014,17:01:00,19875,6/1/2014,17:05:00,19875,5:01:00 PM,17,1,0,330
VTS,6/1/2014 17:01,6/1/2014 17:22,1,2.380000114,-73.96112823,40.77767181,1,,-73.97431946,40.7506752,CRD,14,0,0.5,3.5,0,18,6/1/2014,17:01:00,19875,6/1/2014,17:22:00,19875,5:01:00 PM,17,1,0,331
VTS,6/1/2014 17:01,6/1/2014 17:18,1,3.440000057,-73.96130371,40.75676346,1,,-74.00417328,40.74243164,CRD,14.5,0,0.5,2.900000095,0,17.89999962,6/1/2014,17:01:00,19875,6/1/2014,17:18:00,19875,5:01:00 PM,17,1,0,332
VTS,6/1/2014 17:01,6/1/2014 17:07,2,0.939999998,-73.96141052,40.78105164,1,,-73.97490692,40.78796387,CRD,6,0,0.5,0.75,0,7.25,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,333
VTS,6/1/2014 17:01,6/1/2014 17:22,1,3.849999905,-73.96187592,40.77091599,1,,-73.99610138,40.72612381,CSH,17,0,0.5,0,0,17.5,6/1/2014,17:01:00,19875,6/1/2014,17:22:00,19875,5:01:00 PM,17,1,0,334
VTS,6/1/2014 17:01,6/1/2014 17:08,5,1.25999999,-73.9618988,40.7765007,1,,-73.97633362,40.78094101,CSH,7,0,0.5,0,0,7.5,6/1/2014,17:01:00,19875,6/1/2014,17:08:00,19875,5:01:00 PM,17,1,0,335
VTS,6/1/2014 17:01,6/1/2014 17:29,1,5.130000114,-73.96237183,40.77024078,1,,-73.98474884,40.71033859,CRD,23.5,0,0.5,4.699999809,0,28.70000076,6/1/2014,17:01:00,19875,6/1/2014,17:29:00,19875,5:01:00 PM,17,1,0,336
VTS,6/1/2014 17:01,6/1/2014 17:09,1,1.379999995,-73.9624939,40.77016449,1,,-73.97640228,40.7593956,CRD,8,0,0.5,2,0,10.5,6/1/2014,17:01:00,19875,6/1/2014,17:09:00,19875,5:01:00 PM,17,1,0,337
VTS,6/1/2014 17:01,6/1/2014 17:12,1,2.599999905,-73.96304321,40.71910095,1,,-73.9588089,40.74364853,CRD,10.5,0,0.5,2.099999905,0,13.10000038,6/1/2014,17:01:00,19875,6/1/2014,17:12:00,19875,5:01:00 PM,17,1,0,338
VTS,6/1/2014 17:01,6/1/2014 17:11,2,1.75999999,-73.96419525,40.76760101,1,,-73.97843933,40.74569321,CRD,8.5,0,0.5,2.119999886,0,11.11999989,6/1/2014,17:01:00,19875,6/1/2014,17:11:00,19875,5:01:00 PM,17,1,0,339
CMT,6/1/2014 17:01,6/1/2014 17:07,1,1.100000024,-73.96497345,40.80629349,1,N,-73.95182037,40.81376266,CRD,7,0,0.5,2.25,0,9.75,6/1/2014,17:01:00,19875,6/1/2014,17:07:22,19875,5:01:00 PM,17,1,0,340
VTS,6/1/2014 17:01,6/1/2014 17:06,1,1.24000001,-73.96515656,40.77516556,1,,-73.98058319,40.7730751,CSH,6.5,0,0.5,0,0,7,6/1/2014,17:01:00,19875,6/1/2014,17:06:00,19875,5:01:00 PM,17,1,0,341
VTS,6/1/2014 17:01,6/1/2014 17:07,1,0.959999979,-73.96522522,40.7909317,1,,-73.95069122,40.78572845,CRD,6.5,0,0.5,1.620000005,0,8.619999886,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,342
VTS,6/1/2014 17:01,6/1/2014 17:56,6,5.78000021,-73.9657135,40.71298599,1,,-73.99752808,40.75688553,CRD,33.5,0,0.5,8.380000114,0,42.38000107,6/1/2014,17:01:00,19875,6/1/2014,17:56:00,19875,5:01:00 PM,17,1,0,343
VTS,6/1/2014 17:01,6/1/2014 17:05,3,1.580000043,-73.96635437,40.75779724,1,,-73.98046875,40.73862076,CSH,6.5,0,0.5,0,0,7,6/1/2014,17:01:00,19875,6/1/2014,17:05:00,19875,5:01:00 PM,17,1,0,344
VTS,6/1/2014 17:01,6/1/2014 17:12,6,2.480000019,-73.96661377,40.79417038,1,,-73.94281769,40.80831909,CRD,10.5,0,0.5,2.099999905,0,13.10000038,6/1/2014,17:01:00,19875,6/1/2014,17:12:00,19875,5:01:00 PM,17,1,0,345
VTS,6/1/2014 17:01,6/1/2014 17:05,5,1.690000057,-73.96661377,40.76174545,1,,-73.95074463,40.78246689,CSH,6.5,0,0.5,0,0,7,6/1/2014,17:01:00,19875,6/1/2014,17:05:00,19875,5:01:00 PM,17,1,0,346
VTS,6/1/2014 17:01,6/1/2014 17:04,1,0.579999983,-73.96674347,40.80396271,1,,-73.96136475,40.81123734,CRD,4.5,0,0.5,0.75,0,5.75,6/1/2014,17:01:00,19875,6/1/2014,17:04:00,19875,5:01:00 PM,17,1,0,347
VTS,6/1/2014 17:01,6/1/2014 17:08,1,2.099999905,-73.96699524,40.75688553,1,,-73.98537445,40.73182678,CRD,8,0,0.5,1,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:08:00,19875,5:01:00 PM,17,1,0,348
VTS,6/1/2014 17:01,6/1/2014 17:09,5,1.429999948,-73.96865845,40.79125977,1,,-73.98329926,40.77936935,CSH,7.5,0,0.5,0,0,8,6/1/2014,17:01:00,19875,6/1/2014,17:09:00,19875,5:01:00 PM,17,1,0,349
VTS,6/1/2014 17:01,6/1/2014 17:04,1,0.419999987,-73.96913147,40.7665863,1,,-73.96553802,40.7716217,CSH,3.5,0,0.5,0,0,4,6/1/2014,17:01:00,19875,6/1/2014,17:04:00,19875,5:01:00 PM,17,1,0,350
VTS,6/1/2014 17:01,6/1/2014 17:10,1,4.739999771,-73.96944427,40.75370789,1,,-73.99881744,40.7126503,CRD,15,0,0.5,2,0,17.5,6/1/2014,17:01:00,19875,6/1/2014,17:10:00,19875,5:01:00 PM,17,1,0,351
VTS,6/1/2014 17:01,6/1/2014 17:11,1,1.210000038,-73.96983337,40.75746536,1,,-73.98719025,40.76025772,CRD,8,0,0.5,1,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:11:00,19875,5:01:00 PM,17,1,0,352
VTS,6/1/2014 17:01,6/1/2014 17:07,1,0.670000017,-73.97042847,40.76467133,1,,-73.96274567,40.76885605,CSH,5.5,0,0.5,0,0,6,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,353
CMT,6/1/2014 17:01,6/1/2014 17:04,1,0.100000001,-73.97067261,40.7965126,1,N,-73.97187042,40.79490662,CSH,4,0,0.5,0,0,4.5,6/1/2014,17:01:00,19875,6/1/2014,17:04:11,19875,5:01:00 PM,17,1,0,354
VTS,6/1/2014 17:01,6/1/2014 17:07,1,1.889999986,-73.97132874,40.74684525,1,,-73.95392609,40.7706337,CRD,7.5,0,0.5,1.5,0,9.5,6/1/2014,17:01:00,19875,6/1/2014,17:07:00,19875,5:01:00 PM,17,1,0,355
VTS,6/1/2014 17:01,6/1/2014 17:14,5,2.309999943,-73.97177887,40.79492569,1,,-73.98192596,40.76620865,CSH,11,0,0.5,0,0,11.5,6/1/2014,17:01:00,19875,6/1/2014,17:14:00,19875,5:01:00 PM,17,1,0,356
VTS,6/1/2014 17:01,6/1/2014 17:38,1,3.480000019,-73.97301483,40.76515198,1,,-73.95274353,40.73551559,CRD,24,0,0.5,4.800000191,0,29.29999924,6/1/2014,17:01:00,19875,6/1/2014,17:38:00,19875,5:01:00 PM,17,1,0,357
VTS,6/1/2014 17:01,6/1/2014 17:09,3,1.610000014,-73.97351074,40.7628212,1,,-73.9858017,40.74749374,CRD,8,0,0.5,2,0,10.5,6/1/2014,17:01:00,19875,6/1/2014,17:09:00,19875,5:01:00 PM,17,1,0,358
VTS,6/1/2014 17:01,6/1/2014 17:10,1,1.809999943,-73.97428894,40.75123215,1,,-73.95606232,40.76869202,CSH,8.5,0,0.5,0,0,9,6/1/2014,17:01:00,19875,6/1/2014,17:10:00,19875,5:01:00 PM,17,1,0,359
